Date,10_year_close,Yield_STDEV,Short_Term_Spread,VIX_SMA_14,MACDs_12_26_9,SP500,cpi
2015-04-07,1.8930000066757202,0.038775475369270986,1.8780000070109963,14.535714217594691,0.004758275272467808,-1239.1264114663213,-1.6664610917452762
2015-04-08,1.8949999809265137,0.03910733718979235,1.876999981701374,14.536428451538086,0.0035928213473792963,-1240.3832281118703,-1.637519408115054
2015-04-09,1.9579999446868896,0.037419863339142816,1.9379999451339245,14.466428484235491,0.0025028249942415327,-1240.2468419748448,-1.6406600765994312
2015-04-10,1.9509999752044678,0.03815121705328834,1.935999975539744,14.434999874659947,0.0016711031104242901,-1240.6781589926127,-1.6307278078657532
2015-04-13,1.9390000104904175,0.03824787504009477,1.9340000106021762,14.472856998443604,0.0008815099543119339,-1241.5343598842696,-1.6110114113507734
2015-04-14,1.9040000438690186,0.03632846108517294,1.894000044092536,14.476428440638951,0.00015770490704314062,-1241.2244357684708,-1.6181482723563931
2015-04-15,1.899999976158142,0.037041393599519766,1.8849999764934182,14.290714195796422,-0.000806370131992903,-1237.9695962117958,-1.6930999664241426
2015-04-16,1.878000020980835,0.030965140694470844,1.8680000212043524,14.062142780848912,-0.0018686654598179418,-1234.4819430958942,-1.7734128373985243
2015-04-17,1.850000023841858,0.034329759782049434,1.837000023573637,13.977857112884521,-0.0027730328592490885,-1233.0423310206247,-1.8065638919937044
2015-04-20,1.8949999809265137,0.030904748352145555,1.8819999806582928,13.891428538731166,-0.003365141196903625,-1232.0311767880662,-1.8298485182784816
2015-04-21,1.9160000085830688,0.029975523460421965,1.8960000090301037,13.745714255741664,-0.003882366628685739,-1229.9317228983882,-1.8781942578790165
2015-04-22,1.972000002861023,0.03310961218669631,1.9520000033080578,13.57428571156093,-0.004157150235568495,-1226.4847781590624,-1.9575697057534285
2015-04-23,1.9470000267028809,0.03434599965794369,1.9270000271499157,13.417857101985387,-0.004415640566004082,-1223.2020790795746,-2.0331629424823348
2015-04-24,1.9170000553131104,0.034217861743669024,1.9020000556483865,13.242857115609306,-0.004480759798573025,-1220.5549362605043,-2.0941207363378567
2015-04-27,1.9240000247955322,0.033658261632048235,1.9110000245273113,13.124285697937012,-0.004411051557498689,-1218.2277072359375,-2.147711629172278
2015-04-28,1.9730000495910645,0.03600823648870181,1.9600000493228436,13.012142862592425,-0.0037718041317754887,-1215.8811787797358,-2.201746944863885
2015-04-29,2.0350000858306885,0.046184604624661146,2.0320000858046114,13.033571447644915,-0.0029600384402549574,-1214.7621778587404,-2.2275150397981065
2015-04-30,2.0460000038146973,0.055717309965993764,2.041000003926456,13.174285752432686,-0.0022354933740801842,-1215.9440108950157,-2.2003000614153905
2015-05-01,2.117000102996826,0.07392811211897353,2.114000102970749,13.085714340209961,-0.0015985032141573173,-1214.7935124486344,-1.447586958127431
2015-05-04,2.134999990463257,0.08779576105231118,2.13199999043718,13.027142933436803,-0.0008865953782990483,-1213.4617296278075,-1.4782549455391631
2015-05-05,2.1760001182556152,0.10200198751996199,2.1680001178756356,13.13214295251029,-0.00032257340902586666,-1214.6878275754857,-1.4500206449933728
2015-05-06,2.240000009536743,0.11764954416395873,2.2300000097602606,13.31428575515747,0.00027946897005892837,-1216.461649320545,-1.4091734872605741
2015-05-07,2.184000015258789,0.11652103139862771,2.1790000153705478,13.402857167380196,0.0008731447827828876,-1215.9746306911456,-1.4203884398505409
2015-05-08,2.1500000953674316,0.11298634490829136,2.1470000953413546,13.371428557804652,0.0011093767340261361,-1214.8534853888577,-1.4462059151022117
2015-05-11,2.2739999294281006,0.12005949994752214,2.2689999295398593,13.414285727909633,0.0012662017940561286,-1214.2793490901868,-1.4594269932727002
2015-05-12,2.259999990463257,0.12509423426272806,2.246999990195036,13.496428557804652,0.0013621491942379335,-1214.9105991540237,-1.4448907125002677
2015-05-13,2.2820000648498535,0.12593745967923606,2.272000065073371,13.587857178279332,0.0012522611622677832,-1215.942464971753,-1.4211291446125927
2015-05-14,2.239000082015991,0.11442538204312375,2.2290000822395086,13.62000002179827,0.000856721665297652,-1215.698946940056,-1.4267368216405885
2015-05-15,2.1410000324249268,0.09521945411273475,2.131000032648444,13.56714289528983,0.00030092355611104104,-1214.7127756212585,-1.449446147153509
2015-05-18,2.2279999256134033,0.07963420429100916,2.2199999252334237,13.590000016348702,-0.0003268715568461642,-1213.681624597294,-1.473191254935358
2015-05-19,2.26200008392334,0.07064583237768479,2.2520000841468573,13.551428590502058,-0.0009661379333522112,-1212.183451735336,-1.507690833810102
2015-05-20,2.250999927520752,0.05730947762338,2.237999927252531,13.432142870766777,-0.0015768808520415937,-1209.3027805632742,-1.574026264678082
2015-05-21,2.184999942779541,0.05140513254709948,2.17199994251132,13.390000002724785,-0.0022936797960723294,-1207.6939192718169,-1.6110747511595491
2015-05-22,2.2149999141693115,0.04601795575382923,2.204999914392829,13.338571412222725,-0.003034149056821231,-1206.8677048502718,-1.6301006261618909
2015-05-26,2.13700008392334,0.04993290380197164,2.1270000841468573,13.320714269365583,-0.0034246340327688724,-1205.815127447373,-1.6543391356524637
2015-05-27,2.134999990463257,0.054044380475582646,2.121999990195036,13.186428615025111,-0.00340793617840333,-1202.72094214772,-1.7255913205698334
2015-05-28,2.130000114440918,0.05785205052181506,2.127000114414841,13.056428636823382,-0.0026504994890198443,-1200.3794172478679,-1.7795114155206875
2015-05-29,2.0950000286102295,0.06355941876386284,2.0920000285841525,13.12642867224557,-0.0014624471067289356,-1201.001409860758,-1.7651883131919988
2015-06-01,2.191999912261963,0.06014304058687633,2.1839999118819833,13.135000092642647,-0.00022298376634439696,-1200.529292922531,-1.119886204894442
2015-06-02,2.2660000324249268,0.060649044845153724,2.256000032648444,13.162142957959857,0.000984236475266917,-1199.7809212853158,-1.1371195342260023
2015-06-03,2.365999937057495,0.07266887702109397,2.3559999372810125,13.15500007356916,0.0022652637728441238,-1198.6676387144357,-1.1627559483135883
2015-06-04,2.306999921798706,0.07738000513676895,2.3019999219104648,13.295714378356934,0.0035202353411301667,-1200.4714469296064,-1.1212182690682084
2015-06-05,2.4019999504089355,0.0903818510868,2.391999950632453,13.426428658621651,0.0050041529904036024,-1202.606588205516,-1.0720507285744532
2015-06-08,2.38100004196167,0.09937937079768434,2.3710000421851873,13.609285831451416,0.006382830556139351,-1206.1713518779893,-0.989962173501084
2015-06-09,2.4170000553131104,0.11035518245944245,2.4040000550448895,13.72500010899135,0.007449181198704909,-1209.5761760872047,-0.911556667472297
2015-06-10,2.4779999256134033,0.1262783220417521,2.4649999253451824,13.7492858341762,0.008406437482639088,-1211.0507956229303,-0.877599469157758
2015-06-11,2.382999897003174,0.12774301702637197,2.374999896623194,13.802143028804235,0.009066430448882654,-1212.6189485378113,-0.8414884057762606
2015-06-12,2.384999990463257,0.12927665467958532,2.3799999905750155,13.920000144413539,0.00964438653526889,-1214.9004830634462,-0.7889497553165938
2015-06-15,2.3580000400543213,0.12233192182428727,2.3550000400282443,14.015000138963972,0.009959100414286659,-1216.3122530498972,-0.7564398419165741
2015-06-16,2.318000078201294,0.11189612141103808,2.3100000778213143,14.125000136239189,0.010069622551633716,-1218.2538769896219,-0.7117285739751367
2015-06-17,2.305999994277954,0.09794166577002827,2.302999994251877,14.210000106266566,0.009704328482325369,-1219.7070701464122,-0.6782647773693213
2015-06-18,2.3510000705718994,0.07016182337902682,2.3480000705458224,14.16357149396624,0.008878289064370935,-1218.7180396525578,-0.7010399433055454
2015-06-19,2.2669999599456787,0.05910285063183962,2.2639999599196017,14.162857191903251,0.007786530322589507,-1218.8422917295843,-0.6981786951541551
2015-06-22,2.359999895095825,0.05311985520983337,2.356999895069748,14.055714334760394,0.0067272527356478685,-1217.8961139935982,-0.7199670576729602
2015-06-23,2.4089999198913574,0.0545440534475031,2.400999919511378,13.945000035422188,0.006685794976273077,-1217.1727427041396,-0.7366246847666673
2015-06-24,2.371000051498413,0.051846968430121036,2.366000051610172,13.841428620474678,0.007269221971474309,-1216.2629845821439,-0.7575743848204297
2015-06-25,2.3929998874664307,0.0514798931138024,2.3879998875781894,13.827142919812884,0.008037618230828936,-1215.5860225853808,-0.7731633094335564
2015-06-26,2.4760000705718994,0.05881092248121005,2.471000070683658,13.736428669520787,0.0090228938416279,-1214.0000172603864,-0.809685473994648
2015-06-29,2.3310000896453857,0.0587546434196006,2.3260000897571445,14.049285820552281,0.009593257973810757,-1215.6074489643152,-0.7726699077248611
2015-06-30,2.3350000381469727,0.0504596923107507,2.32500003837049,14.407142911638532,0.009851799223638187,-1218.613069573173,-0.7034571700656613
2015-07-01,2.4179999828338623,0.052501171775719724,2.4149999828077853,14.638571466718401,0.010038432688582635,-1220.8495227507078,-0.27485669830070947
2015-07-02,2.3929998874664307,0.05280504283880476,2.3899998874403536,14.853571551186699,0.009668700015122234,-1222.087057398615,-0.24635903606173315
2015-07-06,2.2780001163482666,0.05753754334585574,2.2730001164600253,14.969285828726631,0.008788048739754447,-1223.206040885616,-0.220591342593508
2015-07-07,2.2309999465942383,0.0661880769730471,2.2209999468177557,15.060714381081718,0.007613299037193901,-1224.2736115235707,-0.196007572346673
2015-07-08,2.2060000896453857,0.07611141443391224,2.196000089868903,15.42928579875401,0.006138900050630367,-1228.1125857746197,-0.10760455935985647
2015-07-09,2.3010001182556152,0.07693711849926542,2.2930001178756356,15.91357149396624,0.00453998533424235,-1233.1062570498925,0.0073885501873292014
2015-07-10,2.4170000553131104,0.07633487054686464,2.4090000549331307,16.118571485791886,0.0034151292558963747,-1235.4891876860902,0.06226212687798238
2015-07-13,2.430000066757202,0.07918390041650619,2.4220000663772225,16.201428617749894,0.0026385869918127843,-1237.1494618265933,0.10049453658075436
2015-07-14,2.3989999294281006,0.07871622547731026,2.388999929651618,16.291428634098597,0.001955510674177664,-1238.238458843483,0.12557170853634148
2015-07-15,2.3499999046325684,0.07860107360688413,2.3369999043643475,16.289285727909633,0.001362367985955103,-1238.3227347716916,0.12751239515958446
2015-07-16,2.3519999980926514,0.07780168446327937,2.341999998316169,16.153571401323592,0.0010131265215083042,-1236.7531522692816,0.09136841156643527
2015-07-17,2.3489999771118164,0.06904383815552126,2.3359999768435955,16.005714212145126,0.0008327563133557587,-1234.9572067855179,0.050011793485111866
2015-07-20,2.371999979019165,0.06940343880850379,2.3489999789744616,15.534285613468715,0.0012444210999726232,-1229.9128200209693,-0.06614918064357767
2015-07-21,2.3399999141693115,0.06936047799680103,2.3099999148398638,15.104999950953893,0.002640922154098147,-1225.9067496520224,-0.15840004446619105
2015-07-22,2.322000026702881,0.06631242381240796,2.292000027373433,14.821428503308978,0.004894561731678709,-1223.2838749529492,-0.21879899765571054
2015-07-23,2.2769999504089355,0.06623549844408005,2.246999951079488,14.52499989100865,0.007237055604265775,-1221.472221440365,-0.26051733659917886
2015-07-24,2.2709999084472656,0.06668546098639243,2.240999909117818,14.291428429739815,0.009336405354808435,-1220.6945781268032,-0.2784247273375229
2015-07-27,2.2279999256134033,0.06703124136358232,2.199999924749136,14.256428446088519,0.010992481981295252,-1221.6729041481876,-0.255896061522634
2015-07-28,2.25,0.061603501034924096,2.206999998539686,13.812142712729317,0.012418399397512327,-1218.347361027828,-0.33247590093597523
2015-07-29,2.2790000438690186,0.06274474929955949,2.234000042080879,13.278571333203997,0.013597004488271426,-1214.2584443182009,-0.4266345311701798
2015-07-30,2.2679998874664307,0.05962028976708233,2.207999888807535,12.94285706111363,0.01500645673327174,-1211.9726384639748,-0.4792715407987771
2015-07-31,2.2049999237060547,0.058140041582311154,2.1469999253749847,12.815714223044258,0.01597387845758385,-1211.6698622858194,-0.4862438007461378
2015-08-03,2.1500000953674316,0.06470001231147945,2.0870000943541527,12.757857118334089,0.016577122469517574,-1212.4489582085757,-0.4693032247624842
2015-08-04,2.2109999656677246,0.06489449592431239,2.1359999626874924,12.741428579602923,0.017520877921569696,-1213.4543940910207,-0.44615027932431417
2015-08-05,2.2679998874664307,0.061174931319445514,2.1929998844861984,12.770000049046107,0.018748196661858393,-1215.2003563132666,-0.40594466425264386
2015-08-06,2.2339999675750732,0.05746268293407828,2.205999966710806,12.900000095367432,0.019727090049615023,-1218.2766717688123,-0.3351039819808932
2015-08-07,2.174999952316284,0.052491321691261784,2.1199999526143074,12.981428691319056,0.020773086320757785,-1221.8978518466815,-0.2517162829454094
2015-08-10,2.23799991607666,0.045403913985200675,2.172999918460846,12.982142925262451,0.021918506620103723,-1222.9711408347512,-0.22700083185193876
2015-08-11,2.13700008392334,0.0469556908563348,2.0390000864863396,13.095714364733015,0.022697154120021313,-1225.1191309644237,-0.1775374109193706
2015-08-12,2.130000114440918,0.05136697181365199,2.0400001108646393,13.16500002997262,0.023153366140825696,-1226.2688157153002,-0.15106273583273833
2015-08-13,2.188999891281128,0.049426999208236726,2.105999894440174,13.147142887115479,0.02364988357615895,-1226.0017443573702,-0.15721279342091066
2015-08-14,2.196000099182129,0.04934867654800983,2.1160001009702682,12.94928571156093,0.02425127669105144,-1224.2950434901768,-0.19651430707025952
2015-08-17,2.1500000953674316,0.05023149421706182,2.090000096708536,12.919285774230957,0.024672060104622463,-1223.6387930785836,-0.2116262900805168
2015-08-18,2.196000099182129,0.04509841698840757,2.1110000982880592,13.01142862864903,0.025379982557554963,-1224.470725850243,-0.19246873423156785
2015-08-19,2.128999948501587,0.04334547946264165,2.0889999493956566,13.234285763331822,0.025853833299602908,-1226.5430175768788,-0.14474847865233187
2015-08-20,2.0840001106262207,0.05075668880429416,2.069000110961497,13.735714299338204,0.025937662113764907,-1231.406735859005,-0.032747896637118856
2015-08-21,2.053999900817871,0.06035555678929765,2.033999901264906,14.84071431841169,0.025394432796854258,-1240.4864733858449,0.1763382034539518
2015-08-24,1.996999979019165,0.07476602805765045,1.9819999793544412,16.82214300973075,0.023950141042216225,-1254.7762642076027,0.505400208297857
2015-08-25,2.132999897003174,0.06749228541504776,2.0799998976290226,18.501428740365164,0.021962205752397414,-1271.3597323319905,0.8872804846674569
2015-08-26,2.171999931335449,0.06315879149330537,2.1169999316334724,19.683571543012345,0.02000676808933351,-1281.574884885413,1.1225126599276507
2015-08-27,2.1679999828338623,0.0628997557758405,2.1179999820888042,20.591428688594274,0.018128607111212596,-1287.9953280991892,1.2703611443641876
2015-08-28,2.186000108718872,0.05807712846578604,2.136000107973814,21.57857152393886,0.01667510752054443,-1296.2295692068424,1.459977348061642
2015-08-31,2.200000047683716,0.06045143710866738,2.197000047657639,22.630000114440918,0.01568551052728783,-1304.2195949230286,1.6439698160912997
2015-09-01,2.171999931335449,0.06086611386116493,2.1339999325573444,23.90071439743042,0.014843260393531628,-1316.5286568303595,1.3922782220558076
2015-09-02,2.193000078201294,0.06109894216251832,2.168000077828765,24.800714424678258,0.013784597448483045,-1326.135389135416,1.6134998362649924
2015-09-03,2.1679999828338623,0.059744352164057365,2.1529999831691384,25.713571616581508,0.012454825961399659,-1336.1620191920058,1.8443907589806656
2015-09-04,2.128000020980835,0.05983532894429415,2.103000020608306,26.769285815102712,0.0111559948029361,-1349.1028721425932,2.142389733873074
2015-09-08,2.194000005722046,0.059697238690882726,2.169000005349517,27.562857219151088,0.010238304868887754,-1358.2083073769588,2.352067594841799
2015-09-09,2.180999994277954,0.06048650538941022,2.1459999941289425,28.347142900739396,0.009584278525331513,-1368.0321364954248,2.5782884643624584
2015-09-10,2.2219998836517334,0.061023160954892616,2.2069998839870095,28.72071443285261,0.009107952044480203,-1373.9905527105605,2.7154974977138693
2015-09-11,2.183000087738037,0.05395221584606065,2.1600000876933336,28.375714438302175,0.00890675951065785,-1374.6932211318467,2.731678383937691
2015-09-14,2.180000066757202,0.02447875226654646,2.155000066384673,27.19785717555455,0.008868262143103812,-1370.4214915585042,2.6333099812725607
2015-09-15,2.2809998989105225,0.034039381474901646,2.2229999005794525,26.23500006539481,0.01050898608161113,-1362.532155876114,2.451636180101076
2015-09-16,2.302999973297119,0.04547264208900597,2.249999973922968,25.594285828726633,0.012932707678237187,-1358.6189040925594,2.361522721239595
2015-09-17,2.2170000076293945,0.044945603030469794,2.2140000076033175,25.24000004359654,0.014095223694423406,-1358.43752953337,2.357346069753305
2015-09-18,2.130000114440918,0.0486789970320371,2.1200001146644354,24.97071443285261,0.013895541131264517,-1360.6398004041428,2.408059455063494
2015-09-21,2.2139999866485596,0.04889815233206467,2.2009999863803387,24.37857151031494,0.012980399989191645,-1361.0118505584546,2.416626940144795
2015-09-22,2.125,0.05228494904612986,2.121999999973923,23.738571575709752,0.011794755683761801,-1358.9488249997635,2.3691200637422867
2015-09-23,2.1440000534057617,0.05398489961115271,2.1410000533796847,23.45571436200823,0.009996203557062367,-1359.670060624927,2.3857285112515285
2015-09-24,2.119999885559082,0.056979630152340935,2.1149998856708407,23.30285712650844,0.0077254482269620865,-1361.0189897791004,2.4167913404700414
2015-09-25,2.1679999828338623,0.05473690775002248,2.147999983280897,23.00428581237793,0.005419698124052954,-1360.2963245664084,2.4001499727491478
2015-09-28,2.0950000286102295,0.06031129897672092,2.0820000283420086,23.199285779680526,0.003040988458113452,-1366.5546665016398,2.544265626357628
2015-09-29,2.053999900817871,0.06949819081778169,2.050999900791794,23.242142949785507,0.0007343140150232691,-1370.692860396017,2.6395590002286724
2015-09-30,2.059999942779541,0.07421767983654824,2.0549999428912997,23.251428604125977,-0.001407964110210251,-1372.9965360943504,2.6926075125028603
2015-10-01,2.0420000553131104,0.08051144147618186,2.0240000560879707,23.204999923706055,-0.0036507793331049224,-1375.649714239123,2.988766585870877
2015-10-02,1.9889999628067017,0.09097034359645391,1.980999962426722,22.968571390424454,-0.006787981273713859,-1375.7689714767964,2.9915128140144702
2015-10-05,2.055999994277954,0.0834649754516412,2.0479999938979745,22.754285676138743,-0.01030583898973864,-1375.1291351707907,2.9767788112391713
2015-10-06,2.0350000858306885,0.06826729591544116,2.030000085942447,22.61499990735735,-0.014013927524637607,-1376.2281305833828,3.0020862239433086
2015-10-07,2.062000036239624,0.06058016461184786,2.0570000363513827,22.41928563799177,-0.017295836028455316,-1375.8260939589597,2.9928282173493983
2015-10-08,2.1080000400543213,0.05981105551174204,2.1050000400282443,22.07214273725237,-0.020099159369506958,-1371.869998134533,2.9017281558034824
2015-10-09,2.0989999771118164,0.048407892491462094,2.0959999770857394,21.853571346827916,-0.022250205751072873,-1368.4480450259662,2.822928209433911
2015-10-13,2.055000066757202,0.04352217986624941,2.050000066868961,21.08714280809675,-0.024148031764808203,-1358.4756957104764,2.593287251095859
2015-10-14,1.9809999465942383,0.0478119056209646,1.9709999468177557,20.698571477617538,-0.026370795371172307,-1354.0482980024678,2.491334158555105
2015-10-15,2.0230000019073486,0.0382697976058593,2.0180000020191073,20.15785707746233,-0.02846105408786203,-1347.441476673152,2.3391938018915255
2015-10-16,2.0230000019073486,0.03708329227119444,2.0180000020191073,19.259285722460067,-0.03013427383194279,-1336.634344127943,2.0903296480142046
2015-10-19,2.0280001163482666,0.03742839314878936,2.0230001164600253,18.412857123783656,-0.03138970657793064,-1325.953599324056,1.8443759218727394
2015-10-20,2.071000099182129,0.03784671823672266,2.0610000994056463,17.787857123783656,-0.032086379018024004,-1318.0456964377886,1.662274559415863
2015-10-21,2.0299999713897705,0.03811060464875844,2.024999971501529,17.370000089917863,-0.03248272341421731,-1311.2532117866979,1.505858790631038
2015-10-22,2.0250000953674316,0.0350274592407655,2.0200000954791903,16.906428609575546,-0.03259601628539825,-1304.0301249116035,1.3395272132183607
2015-10-23,2.0829999446868896,0.03616726255968697,2.0799999446608126,16.543571404048375,-0.03197303355156274,-1297.7389460482007,1.1946553984069794
2015-10-26,2.058000087738037,0.03590952781758532,2.0500000873580575,16.25,-0.030848352305925822,-1291.222110280211,1.044587208480209
2015-10-27,2.0280001163482666,0.03636958323600174,2.018000116571784,16.03785719190325,-0.02891923168843327,-1286.2191554029996,0.9293803182903275
2015-10-28,2.0920000076293945,0.03462101197634512,2.057000007480383,15.81714289528983,-0.025723398171233803,-1280.7263227213318,0.8028926350871757
2015-10-29,2.1730000972747803,0.04646493030667224,2.120000097900629,15.640714304787773,-0.022002059754444497,-1275.4048836371446,0.6803517640877601
2015-10-30,2.1510000228881836,0.05253513799243054,2.0830000191926956,15.562142848968506,-0.017777188292514446,-1270.9846164327846,0.578562871139269
