Date,10_year_close,Yield_STDEV,Short_Term_Spread,SP500_SMA_14,VIX_SMA_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CPI_close
2015-02-02,1.6729999780654907,0.07013144696497224,1.6679999781772494,2024.4228777204241,19.25142846788679,-0.011146753102069501,-0.004326402881018321,-0.00682035022105118,235.342
2015-02-03,1.7799999713897705,0.06495021294384333,1.7649999717250466,2026.3514491489955,19.02071421486991,-0.0076126106541931915,-0.0006338083465136082,-0.006978802307679583,235.342
2015-02-04,1.7970000505447388,0.06357536392238768,1.7920000506564975,2028.5114484514509,18.795714242117747,-0.003959221435438892,0.0024156646977925534,-0.006374886133231446,235.342
2015-02-05,1.815000057220459,0.0638994967206514,1.8070000568404794,2033.500732421875,18.400000027247838,-0.001849480920056601,0.003620324170539876,-0.005469805090596477,235.342
2015-02-06,1.937999963760376,0.07511505053745908,1.922999964095652,2036.07572719029,18.1385714667184,0.0038131303774087966,0.007426348374404219,-0.003613217996995422,235.342
2015-02-07,,,,,,,,,235.342
2015-02-08,,,,,,,,,235.342
2015-02-09,1.9479999542236328,0.08512770215063355,1.9449999541975558,2037.8035801478795,18.04285717010498,0.007408473925253095,0.008817353537798814,-0.0014088796125457186,235.342
2015-02-10,1.9910000562667847,0.09772545886767367,1.9860000563785434,2040.4085867745537,17.92714282444545,0.010140911474985748,0.009239832870025173,0.0009010786049605745,235.342
2015-02-11,1.9880000352859497,0.10607908051813478,1.9830000353977084,2040.7928815569196,17.967142786298478,0.011368423384605503,0.008373875823715942,0.0029945475608895602,235.342
2015-02-12,1.9859999418258667,0.11438899153153212,1.977999941445887,2043.4114467075892,17.872857093811035,0.012200594557275096,0.007364837597108429,0.004835756960166668,235.342
2015-02-13,2.0209999084472656,0.12440309504435351,2.0159999085590243,2046.261439732143,17.813571316855295,0.012713542404155537,0.006302228355191095,0.006411314048964441,235.342
2015-02-14,,,,,,,,,235.342
2015-02-15,,,,,,,,,235.342
2015-02-16,,,,,,,,,235.342
2015-02-17,2.1449999809265137,0.14668826983492803,2.136999980546534,2051.31787109375,17.71214280809675,0.012172820148530161,0.004609204879652575,0.007563615268877586,235.342
2015-02-18,2.065999984741211,0.14830625299130124,2.05299998447299,2058.2835780552455,17.355714184897288,0.010812734960806258,0.002599295753542938,0.00821343920726332,235.342
2015-02-19,2.11299991607666,0.15218509910569206,2.0999999158084393,2063.7264317103795,17.10785702296666,0.01042163989964584,0.0017665605539060152,0.008655079345739825,235.342
2015-02-20,2.132999897003174,0.14352184698773954,2.1229998972266912,2071.962864467076,16.631428514208114,0.00919874046540739,0.0004349288957340505,0.00876381156967334,235.342
2015-02-21,,,,,,,,,235.342
2015-02-22,,,,,,,,,235.342
2015-02-23,2.059000015258789,0.11997011573914004,2.044000015594065,2078.3064313616073,16.28357137952532,0.008135799421882611,-0.0005024097182325833,0.008638209140115195,235.342
2015-02-24,1.9880000352859497,0.10462299514396246,1.97000003606081,2082.981427873884,16.023571355002268,0.006412574394370235,-0.0017805077965959686,0.008193082190966204,235.342
2015-02-25,1.968999981880188,0.08780720443486169,1.9539999822154641,2088.1492919921875,15.702857085636683,0.004191670747238058,-0.0032011291549825177,0.007392799902220575,235.342
2015-02-26,2.0160000324249268,0.06724371679109216,2.003000032156706,2091.593575613839,15.49285704748971,0.003201598992393917,-0.003352960727861327,0.006554559720255244,235.342
2015-02-27,2.002000093460083,0.06284852038067607,1.9940000930801034,2095.095720563616,15.210714135851179,0.0023894162899673888,-0.003332114744230284,0.005721531034197673,235.342
2015-02-28,,,,,,,,,235.342
2015-03-01,,,,,,,,,235.976
2015-03-02,2.0840001106262207,0.05956437596975011,2.0790001107379794,2100.1421421595983,14.817142759050641,0.0017258609955879967,-0.003196536030887741,0.004922397026475738,235.976
2015-03-03,2.121999979019165,0.061520101297136434,2.108999978750944,2102.941423688616,14.576428481510707,0.005972638346195741,0.0008401930557760022,0.005132445290419739,235.976
2015-03-04,2.122999906539917,0.061730737877140285,2.1129999067634344,2105.0842808314733,14.381428514208112,0.00923182130355285,0.0032795008105064895,0.005952320493046361,235.976
2015-03-05,2.111999988555908,0.05939883793704536,2.108999988529831,2105.981427873884,14.28857135772705,0.010882385486057078,0.003944051994408573,0.0069383334916485045,235.976
2015-03-06,2.240000009536743,0.07326706191808478,2.235000009648502,2104.143572126116,14.324999945504326,0.012849267560827576,0.004728747255343257,0.00812052030548432,235.976
2015-03-07,,,,,,,,,235.976
2015-03-08,,,,,,,,,235.976
2015-03-09,2.194999933242798,0.0775761655595975,2.1899999333545566,2102.64998953683,14.272142818995885,0.014243841635809273,0.004898657064259963,0.00934518457154931,235.976
2015-03-10,2.125999927520752,0.07796614929809403,2.1159999277442694,2098.6842825753347,14.360714299338204,0.013578692074774273,0.00338680600257997,0.010191886072194303,235.976
2015-03-11,2.1089999675750732,0.07788887381835366,2.0959999673068523,2094.5978567940847,14.473571504865374,0.012902820571686763,0.002168747599593967,0.010734072972092796,235.976
2015-03-12,2.0959999561309814,0.07698709263965947,2.077999956905842,2091.4299926757812,14.553571496691022,0.012226250926000687,0.0011937423631263114,0.011032508562874375,235.976
2015-03-13,2.111999988555908,0.07671995877359152,2.0889999885112047,2087.4114205496653,14.656428609575544,0.012354565295608466,0.0010576453861872726,0.011296919909421194,235.976
2015-03-14,,,,,,,,,235.976
2015-03-15,,,,,,,,,235.976
2015-03-16,2.0980000495910645,0.07059026662177754,2.0680000502616167,2084.962132045201,14.793571472167969,0.011516582932245806,0.0001757304182596897,0.011340852513986116,235.976
2015-03-17,2.058000087738037,0.061246763945607456,2.0100000873208046,2082.134983607701,14.923571450369698,0.012324242528673979,0.0007867120117502884,0.01153753051692369,235.976
2015-03-18,1.9509999752044678,0.07042287558987859,1.912999976426363,2081.3321271623886,14.927857194628034,0.008827973066859313,-0.002167645960051503,0.010995619026910815,235.976
2015-03-19,1.9769999980926514,0.07340736399773819,1.9669999983161688,2080.2442714146205,14.980000019073486,0.00678584772706875,-0.0033678170398736534,0.010153664766942403,235.976
2015-03-20,1.9299999475479126,0.08641062493814494,1.9269999475218356,2079.5807146344864,14.978571483067103,0.0067040019739329215,-0.0027597302344075873,0.009463732208340509,235.976
2015-03-21,,,,,,,,,235.976
2015-03-22,,,,,,,,,235.976
2015-03-23,1.9149999618530273,0.09738244451034746,1.9119999618269503,2079.3407069614955,14.946428639548165,0.004968037330035258,-0.003596555902644202,0.00856459323267946,235.976
2015-03-24,1.878000020980835,0.10927063112554103,1.863000021316111,2078.8385620117188,14.902857235499791,0.0035513352605424098,-0.00401060637770964,0.00756194163825205,235.976
2015-03-25,1.9199999570846558,0.11378263904133146,1.9019999578595161,2075.9821341378347,15.002857208251953,0.00399635403503612,-0.002852470082572745,0.006848824117608865,235.976
2015-03-26,2.006999969482422,0.09884464016633583,1.9789999686181545,2074.902840750558,15.045714378356934,0.005894914567359827,-0.000763127640199231,0.006658042207559058,235.976
2015-03-27,1.9479999542236328,0.08790770458631844,1.917999954894185,2073.5878470284597,15.046428612300328,0.007315212254310199,0.0005257360374009128,0.0067894762169092866,235.976
2015-03-28,,,,,,,,,235.976
2015-03-29,,,,,,,,,235.976
2015-03-30,1.9630000591278076,0.08179095137873214,1.9400000590831041,2076.5935581752233,14.890714304787773,0.007546896057427338,0.0006059358724144403,0.006940960185012898,235.976
2015-03-31,1.934000015258789,0.07661310406683772,1.90900001488626,2078.5685511997767,14.777857099260602,0.009237851788559848,0.0018375132828375596,0.007400338505722288,235.976
2015-04-01,1.8680000305175781,0.07537675946443048,1.835000030696392,2078.121407645089,14.755714212145124,0.009659679192853876,0.00180747254970527,0.007852206643148606,236.222
2015-04-02,1.9040000438690186,0.06465246754986542,1.894000044092536,2079.0899832589284,14.660714217594691,0.008284647339319495,0.0003459525569367121,0.007938694782382783,236.222
2015-04-03,,,,,,0.003922048054193467,-0.0032133173825514543,0.007135365436744921,236.222
2015-04-04,,,,,,,,,236.222
2015-04-05,,,,,,,,,236.222
2015-04-06,1.9040000438690186,0.050593680256696034,1.9010000438429415,2079.0492815290177,14.598571368626185,0.0012570822546879856,-0.004702626545645548,0.005959708800333534,236.222
2015-04-07,1.8930000066757202,0.038775475369270986,1.8780000070109963,2079.19571358817,14.535714217594691,-4.745883899509584e-05,-0.004805734111462904,0.004758275272467808,236.222
2015-04-08,1.8949999809265137,0.03910733718979235,1.876999981701374,2077.93856375558,14.536428451538086,-0.0010689943529747503,-0.004661815700354047,0.0035928213473792963,236.222
2015-04-09,1.9579999446868896,0.037419863339142816,1.9379999451339245,2078.0749860491073,14.466428484235491,-0.0018571604183095225,-0.004359985412551055,0.0025028249942415327,236.222
2015-04-10,1.9509999752044678,0.03815121705328834,1.935999975539744,2077.6435546875,14.434999874659947,-0.0016557844248446807,-0.003326887535268971,0.0016711031104242901,236.222
2015-04-11,,,,,,,,,236.222
2015-04-12,,,,,,,,,236.222
2015-04-13,1.9390000104904175,0.03824787504009477,1.9340000106021762,2076.787126813616,14.472856998443604,-0.0022768626701374917,-0.0031583726244494258,0.0008815099543119339,236.222
2015-04-14,1.9040000438690186,0.03632846108517294,1.894000044092536,2077.0971330915177,14.476428440638951,-0.0027375152820320325,-0.002895220189075173,0.00015770490704314062,236.222
2015-04-15,1.899999976158142,0.037041393599519766,1.8849999764934182,2080.3528355189733,14.290714195796422,-0.004662670288137077,-0.0038563001561441744,-0.000806370131992903,236.222
2015-04-16,1.878000020980835,0.030965140694470844,1.8680000212043524,2083.8414132254466,14.062142780848912,-0.006117846771118096,-0.004249181311300154,-0.0018686654598179418,236.222
2015-04-17,1.850000023841858,0.034329759782049434,1.837000023573637,2085.281406947545,13.977857112884521,-0.0063905024569736735,-0.003617469597724585,-0.0027730328592490885,236.222
2015-04-18,,,,,,,,,236.222
2015-04-19,,,,,,,,,236.222
2015-04-20,1.8949999809265137,0.030904748352145555,1.8819999806582928,2086.2928292410716,13.891428538731166,-0.005733574547521769,-0.0023684333506181444,-0.003365141196903625,236.222
2015-04-21,1.9160000085830688,0.029975523460421965,1.8960000090301037,2088.392839704241,13.745714255741664,-0.005951268355814193,-0.0020689017271284544,-0.003882366628685739,236.222
2015-04-22,1.972000002861023,0.03310961218669631,1.9520000033080578,2091.8406982421875,13.57428571156093,-0.00525628466309952,-0.0010991344275310243,-0.004157150235568495,236.222
2015-04-23,1.9470000267028809,0.03434599965794369,1.9270000271499157,2095.124267578125,13.417857101985387,-0.00544960188774643,-0.001033961321742348,-0.004415640566004082,236.222
2015-04-24,1.9170000553131104,0.034217861743669024,1.9020000556483865,2097.7721121651784,13.242857115609306,-0.004741236728848797,-0.0002604769302757713,-0.004480759798573025,236.222
2015-04-25,,,,,,,,,236.222
2015-04-26,,,,,,,,,236.222
2015-04-27,1.9240000247955322,0.033658261632048235,1.9110000245273113,2100.0999581473216,13.124285697937012,-0.004132218593201342,0.0002788329642973465,-0.004411051557498689,236.222
2015-04-28,1.9730000495910645,0.03600823648870181,1.9600000493228436,2102.447108677455,13.012142862592425,-0.0012148144288826879,0.002556989702892801,-0.0037718041317754887,236.222
2015-04-29,2.0350000858306885,0.046184604624661146,2.0320000858046114,2103.56640625,13.033571447644915,0.00028702432582716764,0.003247062766082125,-0.0029600384402549574,236.222
2015-04-30,2.0460000038146973,0.055717309965993764,2.041000003926456,2102.384259905134,13.174285752432686,0.0006626868906189076,0.002898180264699092,-0.0022354933740801842,236.222
2015-05-01,2.117000102996826,0.07392811211897353,2.114000102970749,2103.5171247209823,13.085714340209961,0.0009494574255341504,0.0025479606396914675,-0.0015985032141573173,237.001
2015-05-02,,,,,,,,,237.001
2015-05-03,,,,,,,,,237.001
2015-05-04,2.134999990463257,0.08779576105231118,2.13199999043718,2104.8492606026784,13.027142933436803,0.001961035965134028,0.0028476313434330765,-0.0008865953782990483,237.001
2015-05-05,2.1760001182556152,0.10200198751996199,2.1680001178756356,2103.6228376116073,13.13214295251029,0.0019335144680668603,0.002256087877092727,-0.00032257340902586666,237.001
2015-05-06,2.240000009536743,0.11764954416395873,2.2300000097602606,2101.84854561942,13.31428575515747,0.0026876384863981084,0.00240816951633918,0.00027946897005892837,237.001
2015-05-07,2.184000015258789,0.11652103139862771,2.1790000153705478,2102.335693359375,13.402857167380196,0.003247848033678724,0.0023747032508958364,0.0008731447827828876,237.001
2015-05-08,2.1500000953674316,0.11298634490829136,2.1470000953413546,2103.4571358816966,13.371428557804652,0.00205430453899913,0.0009449278049729938,0.0011093767340261361,237.001
2015-05-09,,,,,,,,,237.001
2015-05-10,,,,,,,,,237.001
2015-05-11,2.2739999294281006,0.12005949994752214,2.2689999295398593,2104.031424386161,13.414285727909633,0.0018935020341760977,0.0006273002401199692,0.0012662017940561286,237.001
2015-05-12,2.259999990463257,0.12509423426272806,2.246999990195036,2103.4000069754466,13.496428557804652,0.0017459387949651517,0.00038378960072721824,0.0013621491942379335,237.001
2015-05-13,2.2820000648498535,0.12593745967923606,2.272000065073371,2102.3678676060267,13.587857178279332,0.0008127090343871823,-0.0004395521278806008,0.0012522611622677832,237.001
2015-05-14,2.239000082015991,0.11442538204312375,2.2290000822395086,2102.6114501953125,13.62000002179827,-0.000725436322582873,-0.001582157987880525,0.000856721665297652,237.001
2015-05-15,2.1410000324249268,0.09521945411273475,2.131000032648444,2103.597882952009,13.56714289528983,-0.0019222688806354027,-0.002223192436746444,0.00030092355611104104,237.001
2015-05-16,,,,,,,,,237.001
2015-05-17,,,,,,,,,237.001
2015-05-18,2.2279999256134033,0.07963420429100916,2.2199999252334237,2104.62930733817,13.590000016348702,-0.002838052008674985,-0.002511180451828821,-0.0003268715568461642,237.001
2015-05-19,2.26200008392334,0.07064583237768479,2.2520000841468573,2106.1278773716517,13.551428590502058,-0.003523203439376399,-0.0025570655060241877,-0.0009661379333522112,237.001
2015-05-20,2.250999927520752,0.05730947762338,2.237999927252531,2109.0093122209823,13.432142870766777,-0.0040198525267991225,-0.002442971674757529,-0.0015768808520415937,237.001
2015-05-21,2.184999942779541,0.05140513254709948,2.17199994251132,2110.6186000279017,13.390000002724785,-0.005160875572195273,-0.002867195776122943,-0.0022936797960723294,237.001
2015-05-22,2.2149999141693115,0.04601795575382923,2.204999914392829,2111.4450334821427,13.338571412222725,-0.005996026099816837,-0.0029618770429956057,-0.003034149056821231,237.001
2015-05-23,,,,,,,,,237.001
2015-05-24,,,,,,,,,237.001
2015-05-25,,,,,,,,,237.001
2015-05-26,2.13700008392334,0.04993290380197164,2.1270000841468573,2112.497889927455,13.320714269365583,-0.004986573936559435,-0.0015619399037905628,-0.0034246340327688724,237.001
2015-05-27,2.134999990463257,0.054044380475582646,2.121999990195036,2115.5928955078125,13.186428615025111,-0.0033411447609411615,6.679141746216864e-05,-0.00340793617840333,237.001
2015-05-28,2.130000114440918,0.05785205052181506,2.127000114414841,2117.935041155134,13.056428636823382,0.00037924726851409907,0.0030297467575339434,-0.0026504994890198443,237.001
2015-05-29,2.0950000286102295,0.06355941876386284,2.0920000285841525,2117.3128836495534,13.12642867224557,0.0032897624224347,0.004752209529163635,-0.0014624471067289356,237.001
2015-05-30,,,,,,,,,237.001
2015-05-31,,,,,,,,,237.001
2015-06-01,2.191999912261963,0.06014304058687633,2.1839999118819833,2117.77001953125,13.135000092642647,0.004734869595193758,0.004957853361538155,-0.00022298376634439696,237.657
2015-06-02,2.2660000324249268,0.060649044845153724,2.256000032648444,2118.5185895647323,13.162142957959857,0.005813117441712173,0.004828880966445256,0.000984236475266917,237.657
2015-06-03,2.365999937057495,0.07266887702109397,2.3559999372810125,2119.632167271205,13.15500007356916,0.0073893729631529514,0.005124109190308828,0.0022652637728441238,237.657
2015-06-04,2.306999921798706,0.07738000513676895,2.3019999219104648,2117.827880859375,13.295714378356934,0.008540121614274337,0.005019886273144171,0.0035202353411301667,237.657
2015-06-05,2.4019999504089355,0.0903818510868,2.391999950632453,2115.6921735491073,13.426428658621651,0.010939823587497344,0.005935670597093741,0.0050041529904036024,237.657
2015-06-06,,,,,,,,,237.657
2015-06-07,,,,,,,,,237.657
2015-06-08,2.38100004196167,0.09937937079768434,2.3710000421851873,2112.12646484375,13.609285831451416,0.011897540819082342,0.005514710262942991,0.006382830556139351,237.657
2015-06-09,2.4170000553131104,0.11035518245944245,2.4040000550448895,2108.7207380022323,13.72500010899135,0.01171458376896714,0.004265402570262231,0.007449181198704909,237.657
2015-06-10,2.4779999256134033,0.1262783220417521,2.4649999253451824,2107.2457275390625,13.7492858341762,0.012235462618375798,0.00382902513573671,0.008406437482639088,237.657
2015-06-11,2.382999897003174,0.12774301702637197,2.374999896623194,2105.67715890067,13.802143028804235,0.011706402313856917,0.0026399718649742637,0.009066430448882654,237.657
2015-06-12,2.384999990463257,0.12927665467958532,2.3799999905750155,2103.39501953125,13.920000144413539,0.011956210880813833,0.002311824345544944,0.00964438653526889,237.657
2015-06-13,,,,,,,,,237.657
2015-06-14,,,,,,,,,237.657
2015-06-15,2.3580000400543213,0.12233192182428727,2.3550000400282443,2101.9828752790177,14.015000138963972,0.011217955930357737,0.001258855516071078,0.009959100414286659,237.657
2015-06-16,2.318000078201294,0.11189612141103808,2.3100000778213143,2100.0407366071427,14.125000136239189,0.010511711101021948,0.0004420885493882313,0.010069622551633716,237.657
2015-06-17,2.305999994277954,0.09794166577002827,2.302999994251877,2098.587158203125,14.210000106266566,0.008243152205091975,-0.001461176277233394,0.009704328482325369,237.657
2015-06-18,2.3510000705718994,0.07016182337902682,2.3480000705458224,2099.5764508928573,14.16357149396624,0.005574131392553194,-0.0033041576718177406,0.008878289064370935,237.657
2015-06-19,2.2669999599456787,0.05910285063183962,2.2639999599196017,2099.452165876116,14.162857191903251,0.003419495355463792,-0.004367034967125715,0.007786530322589507,237.657
2015-06-20,,,,,,,,,237.657
2015-06-21,,,,,,,,,237.657
2015-06-22,2.359999895095825,0.05311985520983337,2.356999895069748,2100.398594447545,14.055714334760394,0.002490142387881311,-0.004237110347766557,0.0067272527356478685,237.657
2015-06-23,2.4089999198913574,0.0545440534475031,2.400999919511378,2101.12215750558,13.945000035422188,0.0065199639387739095,-0.0001658310374991678,0.006685794976273077,237.657
2015-06-24,2.371000051498413,0.051846968430121036,2.366000051610172,2102.032156808036,13.841428620474678,0.009602929952279238,0.0023337079808049286,0.007269221971474309,237.657
2015-06-25,2.3929998874664307,0.0514798931138024,2.3879998875781894,2102.709298270089,13.827142919812884,0.011111203268247438,0.0030735850374185025,0.008037618230828936,237.657
2015-06-26,2.4760000705718994,0.05881092248121005,2.471000070683658,2104.295724051339,13.736428669520787,0.012963996284823753,0.003941102443195853,0.0090228938416279,237.657
2015-06-27,,,,,,,,,237.657
2015-06-28,,,,,,,,,237.657
2015-06-29,2.3310000896453857,0.0587546434196006,2.3260000897571445,2102.6878662109375,14.049285820552281,0.011874714502542183,0.002281456528731426,0.009593257973810757,237.657
2015-06-30,2.3350000381469727,0.0504596923107507,2.32500003837049,2099.6814488002233,14.407142911638532,0.010885964222947908,0.0010341649993097207,0.009851799223638187,237.657
2015-07-01,2.4179999828338623,0.052501171775719724,2.4149999828077853,2097.435721261161,14.638571466718401,0.01078496654836042,0.0007465338597777843,0.010038432688582635,238.034
2015-07-02,2.3929998874664307,0.05280504283880476,2.3899998874403536,2096.1978585379466,14.853571551186699,0.008189769321280627,-0.0014789306938416073,0.009668700015122234,238.034
2015-07-03,,,,,,,,,238.034
2015-07-04,,,,,,,,,238.034
2015-07-05,,,,,,,,,238.034
2015-07-06,2.2780001163482666,0.05753754334585574,2.2730001164600253,2095.0785784040177,14.969285828726631,0.005265443638283296,-0.0035226051014711508,0.008788048739754447,238.034
2015-07-07,2.2309999465942383,0.0661880769730471,2.2209999468177557,2094.010724748884,15.060714381081718,0.002914300226951716,-0.004698998810242185,0.007613299037193901,238.034
2015-07-08,2.2060000896453857,0.07611141443391224,2.196000089868903,2090.170732770647,15.42928579875401,0.00024130410437622762,-0.0058975959462541395,0.006138900050630367,238.034
2015-07-09,2.3010001182556152,0.07693711849926542,2.2930001178756356,2085.1757376534597,15.91357149396624,-0.0018556735313097206,-0.00639565886555207,0.00453998533424235,238.034
2015-07-10,2.4170000553131104,0.07633487054686464,2.4090000549331307,2082.7921752929688,16.118571485791886,-0.0010842950574875276,-0.004499424313383902,0.0034151292558963747,238.034
2015-07-11,,,,,,,,,238.034
2015-07-12,,,,,,,,,238.034
2015-07-13,2.430000066757202,0.07918390041650619,2.4220000663772225,2081.1314610072545,16.201428617749894,-0.0004675820645215767,-0.003106169056334361,0.0026385869918127843,238.034
2015-07-14,2.3989999294281006,0.07871622547731026,2.388999929651618,2080.0421752929688,16.291428634098597,-0.0007767945963628176,-0.0027323052705404815,0.001955510674177664,238.034
2015-07-15,2.3499999046325684,0.07860107360688413,2.3369999043643475,2079.9578770228795,16.289285727909633,-0.001010202766935142,-0.002372570752890245,0.001362367985955103,238.034
2015-07-16,2.3519999980926514,0.07780168446327937,2.341999998316169,2081.5278756277903,16.153571401323592,-0.00038383933627889055,-0.0013969658577871948,0.0010131265215083042,238.034
2015-07-17,2.3489999771118164,0.06904383815552126,2.3359999768435955,2083.324297223772,16.005714212145126,0.00011127548074557625,-0.0007214808326101824,0.0008327563133557587,238.034
2015-07-18,,,,,,,,,238.034
2015-07-19,,,,,,,,,238.034
2015-07-20,2.371999979019165,0.06940343880850379,2.3489999789744616,2088.3700212751114,15.534285613468715,0.002891080246440081,0.0016466591464674577,0.0012444210999726232,238.034
2015-07-21,2.3399999141693115,0.06936047799680103,2.3099999148398638,2092.3771536690847,15.104999950953893,0.00822692637060024,0.0055860042165020935,0.002640922154098147,238.034
2015-07-22,2.322000026702881,0.06631242381240796,2.292000027373433,2095.000723702567,14.821428503308978,0.013909120042000955,0.009014558310322246,0.004894561731678709,238.034
2015-07-23,2.2769999504089355,0.06623549844408005,2.246999951079488,2096.8128574916295,14.52499989100865,0.016607031094614033,0.009369975490348258,0.007237055604265775,238.034
